Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
comp533.model.SumModel,sum:model,SumModel,sum:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
comp533.model.SumModel,sum:model,SumModel,sum:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,put,put
comp533.model.SumModel,sum:model,SumModel,sum:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueue,trace
comp533.model.SumModel,sum:model,SumModel,sum:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
comp533.model.SumModel,sum:model,SumModel,sum:model,produceBoundedBuffer,produce:bounded:buffer,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,getMessage,get:message
comp533.model.SumModel,sum:model,SumModel,sum:model,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.keyValue.KeyValue,key:value,@KeyValueClass,key:value:class,KeyValue,key:value
comp533.model.SumModel,sum:model,SumModel,sum:model,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,gradingTools.comp533s19.assignment0.AMapReduceTracer,a:map:reduce:tracer,traceEnqueueRequest,trace:request
comp533.model.SumModel,sum:model,SumModel,sum:model,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,java.util.concurrent.ArrayBlockingQueue,array:blocking:queue,put,put
comp533.model.SumModel,sum:model,SumModel,sum:model,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,util.trace.Tracer,tracer,util.trace.Tracer,tracer,error,error
comp533.model.SumModel,sum:model,SumModel,sum:model,endEnqueue,end,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,getMessage,get:message
comp533.model.SumModel,sum:model,SumModel,sum:model,startThreads,start:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,Thread,thread,java.lang.Thread,thread,getState,get:state
comp533.model.SumModel,sum:model,SumModel,sum:model,startThreads,start:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,Thread,thread,java.lang.Thread,thread,start,start
comp533.model.SumModel,sum:model,SumModel,sum:model,problemSplit,problem:split,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,String,string,java.lang.String,string,split,split
comp533.model.SumModel,sum:model,SumModel,sum:model,problemSplit,problem:split,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.mapper.SumMapper,sum:mapper,@IntSummingMapperClass,int:summing:mapper:class,SumMapper,sum:mapper
comp533.model.SumModel,sum:model,SumModel,sum:model,problemSplit,problem:split,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.mapper.MapperInterface,mapper:interface,@IntSummingMapperClass+@TokenCountingMapperClass,int:summing:mapper:class:token:counting:mapper:class,map,map
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.HashMap,hash:map,java.util.HashMap,hash:map,HashMap,hash:map
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.keyValue.KeyValue,key:value,@KeyValueClass,key:value:class,getKey,get:key
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.keyValue.KeyValue,key:value,@KeyValueClass,key:value:class,getValue,get:value
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.Map,map,java.util.Map,map,containsKey,contains:key
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.Map,map,java.util.Map,map,get,get
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.Map,map,java.util.Map,map,put,put
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.util.Map,map,java.util.Map,map,put,put
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.io.PrintStream,print:stream,java.io.PrintStream,print:stream,println,none
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeEvent,property:change:event,java.beans.PropertyChangeEvent,property:change:event,PropertyChangeEvent,property:change:event
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeSupport,property:change:support,java.beans.PropertyChangeSupport,property:change:support,firePropertyChange,fire:property:change
comp533.model.SumModel,sum:model,SumModel,sum:model,mergeIntermediaryResults,merge:intermediary:results,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.view.TokenCounterView,token:counter:view,@ViewClass,view:class,printNotification,print:notification
comp533.model.SumModel,sum:model,SumModel,sum:model,updateResult,update:result,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,InterruptedException,interrupted:exception,java.lang.InterruptedException,interrupted:exception,printStackTrace,print:stack:trace
comp533.model.SumModel,sum:model,SumModel,sum:model,updateResult,update:result,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.joiner.Joiner,joiner,@JoinerClass,joiner:class,join,join
comp533.model.SumModel,sum:model,SumModel,sum:model,setInputString,set:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeEvent,property:change:event,java.beans.PropertyChangeEvent,property:change:event,PropertyChangeEvent,property:change:event
comp533.model.SumModel,sum:model,SumModel,sum:model,setInputString,set:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeSupport,property:change:support,java.beans.PropertyChangeSupport,property:change:support,firePropertyChange,fire:property:change
comp533.model.SumModel,sum:model,SumModel,sum:model,setInputString,set:input:string,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.view.TokenCounterView,token:counter:view,@ViewClass,view:class,printNotification,print:notification
comp533.model.SumModel,sum:model,SumModel,sum:model,addPropertyChangeListener,add:property:change:listener,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,java.beans.PropertyChangeSupport,property:change:support,java.beans.PropertyChangeSupport,property:change:support,addPropertyChangeListener,add:property:change:listener
comp533.model.SumModel,sum:model,SumModel,sum:model,updateThreads,update:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.joiner.TokenCounterJoiner,token:counter:joiner,@JoinerClass,joiner:class,TokenCounterJoiner,token:counter:joiner
comp533.model.SumModel,sum:model,SumModel,sum:model,updateThreads,update:threads,AMapReduceTracer:AMapReduceTracer:@JoinerClass:MapReduceConfiguration:AMapReduceTracer:@IntSummingMapperClass+@TokenCountingMapperClass:AMapReduceTracer:@SlaveClass:Runnable:AMapReduceTracer:@BarrierClass:AMapReduceTracer:@ReducerClass:AMapReduceTracer:@ModelClass,a:map:reduce:tracer:a:map:reduce:tracer:joiner:class:map:reduce:configuration:a:map:reduce:tracer:int:summing:mapper:class:token:counting:mapper:class:a:map:reduce:tracer:slave:class:a:map:reduce:tracer:barrier:class:a:map:reduce:tracer:reducer:class:a:map:reduce:tracer:model:class,comp533.barrier.TokenCounterBarrier,token:counter:barrier,@BarrierClass,barrier:class,TokenCounterBarrier,token:counter:barrier
