Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
150,,Tue Feb 01 14:50:59 EST 2022,TokenCounterModel.java,1643745059333,59551,0,(I)4(F)2(I)15,0.9047619047619048,0.0,0.0,9.523809523809524,0.0,0.0,0.3559322033898305,0.0,0.0,0.03389830508474576,0.0,0.0,0.3220338983050847,0.0,[]
151,,Tue Feb 01 14:51:58 EST 2022,TokenCounterModel.java,1643745118886,37958,0,(I)4(F)2(I)11,0.8823529411764706,0.0,0.0,11.76470588235294,0.0,0.0,0.4594594594594595,0.0,0.0,0.05405405405405406,0.0,0.0,0.40540540540540543,0.0,[]
152,,Tue Feb 01 14:52:37 EST 2022,TokenCounterModel.java,1643745157312,20473,0,(I)6(F)2(I)7(R)3,0.7222222222222222,0.0,0.0,11.11111111111111,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.15,0.65,0.0,[]
153,,Tue Feb 01 14:52:57 EST 2022,TokenCounterModel.java,1643745177785,18728,0,(R)15(I)4,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,0.0,0.0,0.0,0.0,0.8333333333333334,0.2222222222222222,0.0,[]
154,,Tue Feb 01 14:53:16 EST 2022,TokenCounterModel.java,1643745196520,31878,0,(R)2(F)2(I)15,0.7894736842105263,0.0,0.0,10.526315789473683,0.0,0.0,0.6129032258064516,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.4838709677419355,0.0,[]
155,,Tue Feb 01 14:53:48 EST 2022,TokenCounterModel.java,1643745228406,4363,4363,(I)24,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,[]
156,,Tue Feb 01 14:53:53 EST 2022,TokenCounterModel.java,1643745233120,6633,6633,(I)20,1.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,[]
157,,Tue Feb 01 14:54:03 EST 2022,TokenCounterModel.java,1643745243139,16697,0,(F)6(I)11,0.6470588235294118,0.0,0.0,35.294117647058826,0.0,0.0,1.0625,0.0,0.0,0.375,0.0,0.0,0.6875,0.0,[]
158,,Tue Feb 01 14:54:19 EST 2022,TokenCounterModel.java,1643745259836,1609,1609,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
159,,Tue Feb 01 14:54:21 EST 2022,TokenCounterModel.java,1643745261599,-18335,-18335,(I)4(R)1(I)11(R)2(I)7,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
160,,Tue Feb 01 14:54:05 EST 2022,TokenCounterModel.java,1643745245118,21583,0,(I)3(R)21,0.125,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,[]
161,,Tue Feb 01 14:54:26 EST 2022,TokenCounterModel.java,1643745266872,2274,2274,(R)4(I)17(R)4,0.68,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,4.0,8.5,0.0,[]
162,,Tue Feb 01 14:54:29 EST 2022,TokenCounterModel.java,1643745269146,2446,2446,(R)13(I)12,0.48,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,6.5,6.0,0.0,[]
163,,Tue Feb 01 14:54:31 EST 2022,TokenCounterModel.java,1643745271883,2553,2553,(I)25,1.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
164,,Tue Feb 01 14:54:34 EST 2022,TokenCounterModel.java,1643745274437,39476,0,(I)22,1.0,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,0.5641025641025641,0.0,[]
165,,Tue Feb 01 14:55:14 EST 2022,TokenCounterModel.java,1643745314539,30270,0,(I)13(F)2(I)3,0.8888888888888888,0.0,0.0,11.11111111111111,0.0,0.0,0.6,0.0,0.0,0.06666666666666667,0.0,0.0,0.5333333333333333,0.0,[]
166,,Tue Feb 01 14:55:44 EST 2022,TokenCounterModel.java,1643745344809,5344,5344,(I)23,1.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.6,0.0,[]
167,,Tue Feb 01 14:55:50 EST 2022,TokenCounterModel.java,1643745350153,48410,0,(I)18,1.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.375,0.0,[]
168,,Tue Feb 01 14:56:56 EST 2022,MVCTokenCounter.java,1643745416052,39175,0,(F)2(I)2(F)6(I)1(F)2,0.23076923076923078,0.0,0.0,76.92307692307693,0.0,0.0,0.3333333333333333,0.0,0.0,0.2564102564102564,0.0,0.0,0.07692307692307693,2.0,[1643745416146 3 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643745422739 1 UNC-COMP533-Assignments/TokenCounterMVC.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/TokenCounterMVC.java]
169,,Tue Feb 01 14:57:35 EST 2022,MVCTokenCounter.java,1643745455365,33159,0,(I)1(R)2(I)2(F)6(I)2,0.38461538461538464,0.0,0.0,46.15384615384615,0.0,0.0,0.3939393939393939,0.0,0.0,0.18181818181818182,0.0,0.06060606060606061,0.15151515151515152,0.0,[]
170,,Tue Feb 01 14:58:24 EST 2022,TokenCounterView.java,1643745504029,130602,0,(I)4(F)2(I)2(F)4(I)2,0.5714285714285714,0.0,0.0,42.857142857142854,0.0,0.0,0.1076923076923077,0.0,0.0,0.046153846153846156,0.0,0.0,0.06153846153846154,2.0,[1643745604882 2 open directory file eclipse - Google ?? https://www.google.com/search?q=open+directory+file+eclipse&rlz=1C1FQRR_enJP961__961&oq=open+file+directory+ec&aqs=chrome.1.69i57j0i8i30.7394j0j7&sourceid=chrome&ie=UTF-8, 1643745611697 2 open directory eclipse - Google ?? https://www.google.com/search?q=open+directory+eclipse&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtUEZVAbEXfk4MeWq_hq9Hj8mpJeQ%3A1643745603975&ei=Q5H5YeeGO4qoptQP95O52Ak&ved=0ahUKEwintM3Gpd_1AhUKlIkEHfdJDpsQ4dUDCA8&uact=5&oq=open+directory+eclipse&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEAcQHjIGCAAQBxAeMgYIABAIEB4yBggAEAgQHjIGCAAQCBAeMgYIABAIEB4yBggAEAgQHjoHCAAQRxCwA0oFCDwSATFKBAhBGABKBAhGGABQqgRYqgRg3gVoAXACeACAAYMBiAGDAZIBAzAuMZgBAKABAcgBB8ABAQ&sclient=gws-wiz]
171,,Tue Feb 01 15:00:35 EST 2022,MVCTokenCounter.java,1643745635516,-239027,-239027,(I)2(F)2(I)12,0.875,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
172,,Tue Feb 01 14:56:36 EST 2022,MyStandAloneTokenCounter.java,1643745396490,298568,0,(I)7(R)1(I)2(F)2(I)3,0.8,0.0,0.0,13.333333333333334,0.0,0.0,0.050335570469798654,0.0,0.0,0.006711409395973154,0.0,0.003355704697986577,0.040268456375838924,5.0,[1643745416146 3 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643745422739 1 UNC-COMP533-Assignments/TokenCounterMVC.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/TokenCounterMVC.java, 1643745604882 2 open directory file eclipse - Google ?? https://www.google.com/search?q=open+directory+file+eclipse&rlz=1C1FQRR_enJP961__961&oq=open+file+directory+ec&aqs=chrome.1.69i57j0i8i30.7394j0j7&sourceid=chrome&ie=UTF-8, 1643745611697 2 open directory eclipse - Google ?? https://www.google.com/search?q=open+directory+eclipse&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtUEZVAbEXfk4MeWq_hq9Hj8mpJeQ%3A1643745603975&ei=Q5H5YeeGO4qoptQP95O52Ak&ved=0ahUKEwintM3Gpd_1AhUKlIkEHfdJDpsQ4dUDCA8&uact=5&oq=open+directory+eclipse&gs_lcp=Cgdnd3Mtd2l6EAMyBggAEAcQHjIGCAAQBxAeMgYIABAIEB4yBggAEAgQHjIGCAAQCBAeMgYIABAIEB4yBggAEAgQHjoHCAAQRxCwA0oFCDwSATFKBAhBGABKBAhGGABQqgRYqgRg3gVoAXACeACAAYMBiAGDAZIBAzAuMZgBAKABAcgBB8ABAQ&sclient=gws-wiz, 1643745649057 2 eclipse open project explorer - Google ?? https://www.google.com/search?q=eclipse+open+project+explorer&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBtC7ve3gy_Wi5WsD05P0q_qgZ95gg%3A1643745610907&ei=SpH5YankNtioptQPh5uX6Ao&oq=eclipse+open+&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywE6BAgjECc6BggjECcQEzoECAAQQzoLCC4QgAQQxwEQ0QM6CwguEIAEEMcBEKMCOgUIABCABDoFCC4QgAQ6CwguEMcBEK8BEMsBOgUILhDLAUoECEEYAEoECEYYAFAAWIETYMQfaABwAngAgAGQAYgBjwuSAQM0LjmYAQCgAQHAAQE&sclient=gws-wiz]
173,,Tue Feb 01 15:01:41 EST 2022,TokenCounterController.java,1643745701834,47949,0,(I)2(D)2(I)5,0.7777777777777778,22.22222222222222,0.0,0.0,0.0,0.0,0.19148936170212766,0.0,0.0425531914893617,0.0,0.0,0.0,0.14893617021276595,0.0,[]
174,,Tue Feb 01 15:02:29 EST 2022,TokenCounterModel.java,1643745749918,48726,0,(I)5(F)2(I)2(F)4(I)5,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.25,2.0,[1643745770082 4 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643745772999 3 UNC-COMP533-Assignments/TokenCounterModel.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/TokenCounterModel.java]
175,,Tue Feb 01 15:03:18 EST 2022,MvcTokenCounter.java,1643745798644,29853,0,(I)21,1.0,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.0,0.0,0.0,0.0,0.0,0.7241379310344828,0.0,[]
176,,Tue Feb 01 15:03:51 EST 2022,TokenCounterModel.java,1643745831341,13032,0,(I)2(F)2(I)8(R)2(I)3,0.7647058823529411,0.0,0.0,11.76470588235294,0.0,0.0,1.3076923076923077,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,1.0,0.0,[]
177,,Tue Feb 01 15:04:04 EST 2022,TokenCounterModel.java,1643745844373,9783,9783,(I)7(R)2(I)13,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.2222222222222222,2.2222222222222223,0.0,[]
178,,Tue Feb 01 15:04:14 EST 2022,RunSpring22Assignment1Tests.java,1643745854156,23339,0,(I)7(D)1(I)1(D)1,0.8,20.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.34782608695652173,0.0,[]
179,,Tue Feb 01 15:04:39 EST 2022,RunSpring22Assignment1Tests.java,1643745879460,36074,0,(F)2(D)2(F)1,0.0,40.0,0.0,60.0,0.0,0.0,0.1388888888888889,0.0,0.05555555555555555,0.08333333333333333,0.0,0.0,0.0,0.0,[]
180,,Tue Feb 01 15:05:16 EST 2022,MyMapReduceConfiguration.java,1643745916998,-177432,-177432,(D)1(F)3(I)1,0.2,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
181,,Tue Feb 01 15:02:20 EST 2022,MyMapReduceConfiguration.java,1643745740742,257703,0,(I)4(R)1(I)1(R)1(I)1(R)1(I)4(F)2(I)1,0.6875,0.0,0.0,12.5,0.0,0.0,0.0622568093385214,0.0,0.0,0.007782101167315175,0.0,0.011673151750972763,0.042801556420233464,3.0,[1643745987308 5 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643745772999 3 UNC-COMP533-Assignments/TokenCounterModel.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/TokenCounterModel.java, 1643745988937 1 UNC-COMP533-Assignments/MyMapReduceConfiguration.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/MyMapReduceConfiguration.java]
182,,Tue Feb 01 15:06:42 EST 2022,MyMapReduceConfiguration.java,1643746002577,38309,0,(I)1(F)2(I)1(R)2(I)1(R)2(I)1(R)2(I)1(R)2(I)1(R)1,0.35294117647058826,0.0,0.0,11.76470588235294,0.0,0.0,0.4473684210526316,0.0,0.0,0.05263157894736842,0.0,0.23684210526315788,0.15789473684210525,0.0,[]
183,,Tue Feb 01 15:07:21 EST 2022,MyMapReduceConfiguration.java,1643746041190,12378,0,(R)1(I)1(R)2(I)18,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.25,1.5833333333333333,0.0,[]
184,,Tue Feb 01 15:07:33 EST 2022,MyMapReduceConfiguration.java,1643746053710,38313,0,(I)4(R)2(I)1(R)2(I)1(R)2(I)1(R)2(I)1(R)2,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.2631578947368421,0.21052631578947367,0.0,[]
185,,Tue Feb 01 15:08:15 EST 2022,MyMapReduceConfiguration.java,1643746095660,78750,0,(I)1(R)2(I)1(R)2(F)2(I)11,0.6842105263157895,0.0,0.0,10.526315789473683,0.0,0.0,0.24358974358974358,0.0,0.0,0.02564102564102564,0.0,0.05128205128205128,0.16666666666666666,0.0,[]
186,,Tue Feb 01 15:09:34 EST 2022,MyMapReduceConfiguration.java,1643746174498,-200445,-200445,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
187,,Tue Feb 01 15:06:58 EST 2022,MyMapReduceConfiguration.java,1643746018556,166902,0,(R)6(I)4(R)7(I)7,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.14457831325301204,0.0,0.0,0.0,0.0,0.0783132530120482,0.06626506024096386,0.0,[]
188,,Tue Feb 01 15:09:46 EST 2022,RunSpring22Assignment1Tests.java,1643746186194,11154,0,(I)19,1.0,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.0,1.7272727272727273,0.0,[]
189,,Tue Feb 01 15:09:58 EST 2022,RunSpring22Assignment1Tests.java,1643746198271,29022,0,(D)1(F)1(D)1,0.0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.10344827586206896,0.0,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,[]
190,,Tue Feb 01 15:10:40 EST 2022,TokenCounterModel.java,1643746240713,40715,0,(F)1(I)5(F)7,0.38461538461538464,0.0,0.0,61.53846153846154,0.0,0.0,0.325,0.0,0.0,0.2,0.0,0.0,0.125,0.0,[]
191,,Tue Feb 01 15:11:21 EST 2022,MvcTokenCounter.java,1643746281428,48973,0,(F)7(I)3(D)1,0.2727272727272727,9.090909090909092,0.0,63.63636363636363,0.0,0.0,0.22916666666666666,0.0,0.020833333333333332,0.14583333333333334,0.0,0.0,0.0625,0.0,[]
192,,Tue Feb 01 15:12:10 EST 2022,MvcTokenCounter.java,1643746330768,92207,0,(F)2(I)11,0.8461538461538461,0.0,0.0,15.384615384615385,0.0,0.0,0.14130434782608695,0.0,0.0,0.021739130434782608,0.0,0.0,0.11956521739130435,0.0,[]
193,,Tue Feb 01 15:13:44 EST 2022,MvcTokenCounter.java,1643746424633,348744,0,(I)1(D)1(F)5,0.14285714285714285,14.285714285714285,0.0,71.42857142857143,0.0,0.0,0.020114942528735632,0.0,0.0028735632183908046,0.014367816091954023,0.0,0.0,0.0028735632183908046,9.0,[1643746758661 19 UNC-COMP533-Assignments/A2/src/comp533 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533, 1643746755109 11 UNC-COMP533-Assignments/A2/src/comp533/model at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533/model, 1643746601656 6 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643746712837 1 UNC-COMP533-Assignments/KeyValue.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/KeyValue.java, 1643746762306 2 UNC-COMP533-Assignments/A2/src/comp533/keyvalue at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533/keyvalue]
194,,Tue Feb 01 15:19:33 EST 2022,KeyType.java,1643746773377,35904,0,(F)5(R I)1(F)2(I)1(F)2,0.18181818181818182,0.0,0.0,81.81818181818183,0.0,0.0,0.3142857142857143,0.0,0.0,0.2571428571428571,0.0,0.02857142857142857,0.05714285714285714,0.0,[]
195,,Tue Feb 01 15:20:09 EST 2022,KeyType.java,1643746809344,21187,0,(I)9(R)1(I)4,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.047619047619047616,0.6190476190476191,0.0,[]
196,,Tue Feb 01 15:20:30 EST 2022,KeyType.java,1643746830555,-504801,-504801,(I)2(F)4(I)6,0.6666666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
197,,Tue Feb 01 15:13:30 EST 2022,KeyType.java,1643746410319,439977,0,(I)4(R)1(I)4(R)1(I)8(R)2(I)1,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.04783599088838269,0.0,0.0,0.0,0.0,0.009111617312072893,0.0387243735763098,9.0,[1643746758661 19 UNC-COMP533-Assignments/A2/src/comp533 at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533, 1643746755109 11 UNC-COMP533-Assignments/A2/src/comp533/model at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533/model, 1643746601656 6 UNC-COMP533-Assignments/A1/src at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643746712837 1 UNC-COMP533-Assignments/KeyValue.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/KeyValue.java, 1643746762306 2 UNC-COMP533-Assignments/A2/src/comp533/keyvalue at master · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/master/A2/src/comp533/keyvalue]
198,,Tue Feb 01 15:20:50 EST 2022,KeyType.java,1643746850375,30133,0,(I)15,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,[]
199,,Tue Feb 01 15:21:20 EST 2022,KeyType.java,1643746880696,17748,0,(I)4(R)1(I)10,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.058823529411764705,0.8235294117647058,0.0,[]
200,,Tue Feb 01 15:21:38 EST 2022,KeyType.java,1643746898457,54221,0,(I)12(F)2(I)1,0.8666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.2777777777777778,0.0,0.0,0.037037037037037035,0.0,0.0,0.24074074074074073,1.0,[1643746940387 2 java hides a field - Google ?? https://www.google.com/search?q=java+hides+a+field&rlz=1C1FQRR_enJP961__961&sxsrf=APq-WBskzcB1lojSKOTqNDtiISql8ammeg%3A1643746513020&ei=0ZT5YbpQqabQ8Q-yn7WgBg&oq=java+hid&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywEyBQgAEMsBMgUIABDLATIFCAAQywE6BwgAEEcQsAM6BAgjECc6CwguEIAEEMcBENEDOgUILhCABDoFCAAQgAQ6BAgAEEM6CwguEMcBEK8BEMsBOgUILhDLAToHCC4QChDLAUoFCDwSATRKBAhBGABKBAhGGABQtwZYihJg1BxoBHACeACAAX6IAcIHkgEDMy42mAEAoAEByAEKwAEB&sclient=gws-wiz]
201,,Tue Feb 01 15:22:32 EST 2022,KeyType.java,1643746952678,17288,0,(I)6(R)4,0.6,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.23529411764705882,0.35294117647058826,0.0,[]
202,,Tue Feb 01 15:22:50 EST 2022,KeyType.java,1643746970118,15938,0,(R)3(I)13(R)1(I)1,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.26666666666666666,0.9333333333333333,0.0,[]
203,,Tue Feb 01 15:23:06 EST 2022,KeyType.java,1643746986206,12207,0,(I)6(R)1(I)1(R)1(I)3,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,[]
204,,Tue Feb 01 15:23:25 EST 2022,KeyType.java,1643747005819,5616,5616,(I)11,1.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,2.2,0.0,[]
205,,Tue Feb 01 15:23:31 EST 2022,KeyType.java,1643747011447,-27047,-27047,(I)2(R)2(I)3(R)1(I)7(R)2(I)2,0.7368421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
206,,Tue Feb 01 15:23:05 EST 2022,KeyType.java,1643746985062,57212,0,(R)1(I)1(R)4(I)2(R)1(I)6,0.6,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.10526315789473684,0.15789473684210525,0.0,[]
207,,Tue Feb 01 15:24:02 EST 2022,KeyType.java,1643747042274,43973,0,(I)14,1.0,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.32558139534883723,0.0,[]
208,,Tue Feb 01 15:24:46 EST 2022,KeyType.java,1643747086286,87219,0,(I)1(F)2(I)12(R)2(I)1,0.7777777777777778,0.0,0.0,11.11111111111111,0.0,0.0,0.20689655172413793,0.0,0.0,0.022988505747126436,0.0,0.022988505747126436,0.16091954022988506,3.0,[1643747118152 9 UNC-COMP533-Assignments/A1/src/main at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src, 1643747125795 2 UNC-COMP533-Assignments/KeyValue.java at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/blob/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/KeyValue.java, 1643747116172 2 UNC-COMP533-Assignments/A1/src/main at be31bc34c293258eadf4babcf539877f6d69fea1 · cnell7/UNC-COMP533-Assignments · GitHub https://github.com/cnell7/UNC-COMP533-Assignments/tree/be31bc34c293258eadf4babcf539877f6d69fea1/A1/src/main]
209,,Tue Feb 01 15:26:13 EST 2022,KeyType.java,1643747173505,21204,0,(F)2(I)12(F)2,0.75,0.0,0.0,25.0,0.0,0.0,0.7619047619047619,0.0,0.0,0.19047619047619047,0.0,0.0,0.5714285714285714,0.0,[]
210,,Tue Feb 01 15:26:34 EST 2022,KeyType.java,1643747194709,24975,0,(F)2(I)1(R)3(F)4(I)2(R)4,0.1875,0.0,0.0,37.5,0.0,0.0,0.6666666666666666,0.0,0.0,0.25,0.0,0.2916666666666667,0.125,0.0,[]
211,,Tue Feb 01 15:26:59 EST 2022,KeyType.java,1643747219955,8722,8722,(R)6(I)1(R)10(I)4,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.0,0.0,2.0,0.625,0.0,[]
212,,Tue Feb 01 15:27:09 EST 2022,KeyType.java,1643747229016,-75772,-75772,(I)10(F)1(I)1(R)1(I)2,0.8666666666666667,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
213,,Tue Feb 01 15:25:53 EST 2022,KeyType.java,1643747153343,112226,0,(I)1(R)1(I)2(R)3(I)2(R)2(I)3(F)1(I)1(R)1(I)1(R)2,0.5,0.0,0.0,5.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.008928571428571428,0.0,0.08035714285714286,0.08928571428571429,2.0,[1643747250037 2 java interface - Google ?? https://www.google.com/search?q=java+interface&rlz=1C1FQRR_enJP961__961&oq=java+inter&aqs=chrome.2.69i57j0i512l4j69i60l3.2492j0j9&sourceid=chrome&ie=UTF-8, 1643747250982 1 What Is an Interface? (The Java™ Tutorials > Learning the Java Language > Object-Oriented Programming Concepts) https://docs.oracle.com/javase/tutorial/java/concepts/interface.html]
214,,Tue Feb 01 15:27:45 EST 2022,KeyType.java,1643747265879,28468,0,(R)5(I)1(R)2(I)1(R)5(I)6,0.4,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,[]
