#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
39,Tue May 03 19:49:26 EDT 2022,80,5,Assignment6TwoClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast+ GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
40,Tue May 03 20:06:54 EDT 2022,60,-20,Assignment6TwoClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast- GIPCRMINIOClientMetaStateNoBroadcast- GIPCRMINIOServerMetaStateBroadcast- GIPCRMINIOServerMetaStateNoBroadcast- , ,
41,Tue May 03 20:07:51 EDT 2022,60,0,GIPCRMINIOClientMetaStateNoBroadcast,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast , ,
42,Tue May 03 20:08:57 EDT 2022,60,0,Assignment6OneClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast , ,
43,Tue May 03 20:14:06 EDT 2022,80,20,Assignment6TwoClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast+ GIPCRMINIOClientMetaStateNoBroadcast+ GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast+ GIPCRMINIOServerMetaStateNoBroadcast+ GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
44,Tue May 03 20:22:28 EDT 2022,80,0,Assignment6OneClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
45,Tue May 03 20:27:33 EDT 2022,80,0,Assignment6TwoClientSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6MnemonicNames A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
46,Tue May 03 20:27:55 EDT 2022,75,-5,A6GeneralStyleSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames- ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
47,Tue May 03 20:27:55 EDT 2022,75,0,A6GeneralStyleSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
48,Tue May 03 20:27:55 EDT 2022,75,0,A6MnemonicNames,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
49,Tue May 03 20:28:04 EDT 2022,75,0,A6SpecificStyleSuite,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
50,Tue May 03 20:28:24 EDT 2022,75,0,A6InterfaceAsType,A6ExpectedCalls A6ExpectedInterfaces A6ExpectedSignatures A6NamedConstants A6PublicMethodsOverride A6TaggedClassesDefined GIPCRMINIOClientMetaStateBroadcast GIPCRMINIOClientMetaStateNoBroadcast GIPCRMINIOOneClientConnection GIPCRMINIOOneClientReadWriteNonAtomic GIPCRMINIOServerMetaStateBroadcast GIPCRMINIOServerMetaStateNoBroadcast GIPCRMINIOStaticArguments GIPCRMINIOTwoClientConnection GIPCRMINIOTwoClientReadWriteNonAtomic ,A6AccessModifiersMatched A6InterfaceAsType A6MnemonicNames ,A6NoCheckstyleWarnings A6ProjectOrganization , ,
